Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_114939_frame0095.jpg,airplane_16083_frame0007.jpg,0.9671367360684503,0.98840845,352,152,600,301,164,112
bat_114939_frame0095.jpg,airplane_17175_frame0269.jpg,0.9982759908299179,0.9881564,116,312,600,301,566,173
bat_114939_frame0095.jpg,airplane_17850_frame0035.jpg,0.9953109395960203,0.9900304,180,0,600,301,582,274
bat_114939_frame0095.jpg,airplane_20353_frame0035.jpg,0.991912477012765,0.9861319,348,312,600,301,34,182
bat_114939_frame0095.jpg,airplane_28134_frame0113.jpg,0.9107848622854301,0.98388726,152,0,600,301,595,193
bat_114939_frame0095.jpg,airplane_28325_frame0104.jpg,0.9852427005427007,0.98723024,152,136,600,301,250,91
bat_114939_frame0095.jpg,airplane_288975_frame0149.jpg,0.9597321752221538,0.9852107,124,0,600,301,565,369
bat_114939_frame0095.jpg,airplane_34160_frame0189.jpg,0.9801365051226483,0.9866864,304,48,600,301,450,118
bat_114939_frame0095.jpg,airplane_39246_frame0067.jpg,0.9192739005769944,0.9834221,340,180,600,301,215,44
bat_114939_frame0095.jpg,airplane_44702_frame0047.jpg,0.9805656768659063,0.98765445,284,132,600,301,156,43
bat_114939_frame0095.jpg,airplane_51649_frame0096.jpg,0.9934720595238112,0.98558545,352,0,600,301,33,179
bat_114939_frame0095.jpg,airplane_62191_frame0126.jpg,0.9905991083027691,0.9823237,124,144,600,301,507,51
bat_114939_frame0095.jpg,airplane_63666_frame0185.jpg,0.9970051863389972,0.9861027,180,0,600,301,500,214
bat_114939_frame0095.jpg,airplane_63834_frame0118.jpg,0.9170828378304575,0.98662865,204,44,600,301,473,66
bat_114939_frame0095.jpg,airplane_64949_frame0106.jpg,0.9732262105000475,0.9868045,8,60,600,301,582,155
bat_114939_frame0095.jpg,airplane_73551_frame0010.jpg,0.9933601305373133,0.9915692,168,0,600,301,579,280
bat_114939_frame0095.jpg,airplane_76300_frame0172.jpg,0.9957485615868524,0.9886844,152,152,600,301,224,94
bat_114939_frame0095.jpg,airplane_81922_frame0029.jpg,0.9938745669794276,0.9844815,100,88,600,301,396,51
bat_114939_frame0095.jpg,airplane_82912_frame0040.jpg,0.487253005683411,0.9885568,164,44,600,301,406,62
bat_114939_frame0095.jpg,airplane_85040_frame0209.jpg,0.9969106905924406,0.9882824,176,324,600,301,523,189
bat_114939_frame0095.jpg,airplane_86113_frame0110.jpg,0.9963010368217726,0.984254,112,152,600,301,587,371
bat_114939_frame0095.jpg,airplane_93322_frame0053.jpg,0.929035068105618,0.98602986,152,152,600,301,137,90
bat_114939_frame0095.jpg,airplane_96036_frame0122.jpg,0.9893394767452075,0.9886387,168,0,600,301,508,274
bat_114939_frame0140.jpg,airplane_115815_frame0061.jpg,0.9879724185047415,0.98556876,292,124,505,285,575,335
bat_114939_frame0140.jpg,airplane_12742_frame0082.jpg,0.9725855885761316,0.98599,276,0,505,285,83,50
bat_114939_frame0140.jpg,airplane_16083_frame0007.jpg,0.9438493703353238,0.98587817,348,328,505,285,164,112
bat_114939_frame0140.jpg,airplane_17175_frame0269.jpg,0.997965953013616,0.99014324,140,124,505,285,566,173
bat_114939_frame0140.jpg,airplane_17850_frame0035.jpg,0.9982230304654137,0.985799,0,0,505,285,582,274
bat_114939_frame0140.jpg,airplane_20353_frame0035.jpg,0.9869157784331075,0.98455274,324,180,505,285,34,182
bat_114939_frame0140.jpg,airplane_28134_frame0113.jpg,0.8733421672798772,0.98172104,168,0,505,285,595,193
